Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 7,2002,Unnamed: 10,Unnamed: 12,2003,Unnamed: 14,Unnamed: 16,2004,Unnamed: 19,Unnamed: 22
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),REKTUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",35,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.037668149057951,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TRABZON ( 2002-2004 ),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2004,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OLGU SAYISI,"% 19,71","İNSİDANS
 (100.000'de)",ANKARA ( 2002-2004 ),OLGU SAYISI,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",OLGU SAYISI,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADIN,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),171,"% 19,71",34.33,ANKARA ( 2002-2004 ),456,ANTALYA  ( 2002-2004 ),90.44,"%19,77",457,89.57
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEK,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),266,"% 19,71",53,ANKARA ( 2002-2004 ),786,ANTALYA  ( 2002-2004 ),153.78,"%19,77",688,132.21
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TOPLAM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),437,"% 19,71",43.7,ANKARA ( 2002-2004 ),1242,ANTALYA  ( 2002-2004 ),122.33,"%19,77",1145,111.1
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TRABZON İLK 10 KANSER TÜRÜ ( 2004 ),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),   İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER  ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",172,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",16.688967137289072,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",158,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",15.330562835416705,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",77,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",14.796907638471192,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",129,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",12.516725352966805,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",72,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.986079266772169,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MEME,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",68,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.597963751951493,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LENF DÜGÜMÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",68,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.597963751951493,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİGİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",61,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.9187616010153095,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TROİD,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",55,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.336588328784297,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",49,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",4.754415056553282,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",71,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",13.914965839738791,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MEME,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",67,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",13.131024102288718,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",53,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",10.387228021213463,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TROİD,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",50,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.799271718125908,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",25,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",4.899635859062954,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİĞİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",25,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",4.899635859062954,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",20,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",3.9197086872503633,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ENDOMETRİUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",19,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",3.723723252887845,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),SERVİKS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",16,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",3.1357669498002907,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LENF DÜGÜMÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",16,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",3.1357669498002907,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",152,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",29.20948001360547,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",87,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",16.71858395515576,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",77,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",14.796907638471192,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",76,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",14.604740006802736,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",65,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",12.490896058449708,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİGİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",36,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.918034740064453,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LARİNKS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",29,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.572861318385254,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",24,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",4.612023160042969,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LENF DÜGÜMÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",20,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",3.84335263336914,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),REKTUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",15,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2.882514475026855,"İNSİDANS
 (100.000'de )"
